[INFO ][2017-11-09 15:55:26,166][AbstractUrlHandlerMapping:341] Mapped URL path [/logout] onto handler 'loginController'
[DEBUG][2017-11-09 15:55:26,166][AbstractBeanFactory:251] Returning cached instance of singleton bean 'loginController'
[INFO ][2017-11-09 15:55:26,166][AbstractUrlHandlerMapping:341] Mapped URL path [/logout.*] onto handler 'loginController'
[DEBUG][2017-11-09 15:55:26,167][AbstractBeanFactory:251] Returning cached instance of singleton bean 'loginController'
[INFO ][2017-11-09 15:55:26,167][AbstractUrlHandlerMapping:341] Mapped URL path [/logout/] onto handler 'loginController'
[DEBUG][2017-11-09 15:55:26,168][AbstractBeanFactory:251] Returning cached instance of singleton bean 'logMonitoringController'
[INFO ][2017-11-09 15:55:26,168][AbstractUrlHandlerMapping:341] Mapped URL path [/log/monitoring/list] onto handler 'logMonitoringController'
[DEBUG][2017-11-09 15:55:26,168][AbstractBeanFactory:251] Returning cached instance of singleton bean 'logMonitoringController'
[INFO ][2017-11-09 15:55:26,168][AbstractUrlHandlerMapping:341] Mapped URL path [/log/monitoring/list.*] onto handler 'logMonitoringController'
[DEBUG][2017-11-09 15:55:26,168][AbstractBeanFactory:251] Returning cached instance of singleton bean 'logMonitoringController'
[INFO ][2017-11-09 15:55:26,169][AbstractUrlHandlerMapping:341] Mapped URL path [/log/monitoring/list/] onto handler 'logMonitoringController'
[DEBUG][2017-11-09 15:55:26,169][AbstractBeanFactory:251] Returning cached instance of singleton bean 'logMonitoringController'
[INFO ][2017-11-09 15:55:26,169][AbstractUrlHandlerMapping:341] Mapped URL path [/log/monitoring/log_monitoring] onto handler 'logMonitoringController'
[DEBUG][2017-11-09 15:55:26,169][AbstractBeanFactory:251] Returning cached instance of singleton bean 'logMonitoringController'
[INFO ][2017-11-09 15:55:26,170][AbstractUrlHandlerMapping:341] Mapped URL path [/log/monitoring/log_monitoring.*] onto handler 'logMonitoringController'
[DEBUG][2017-11-09 15:55:26,170][AbstractBeanFactory:251] Returning cached instance of singleton bean 'logMonitoringController'
[INFO ][2017-11-09 15:55:26,170][AbstractUrlHandlerMapping:341] Mapped URL path [/log/monitoring/log_monitoring/] onto handler 'logMonitoringController'
[DEBUG][2017-11-09 15:55:26,171][AbstractBeanFactory:251] Returning cached instance of singleton bean 'modifyPassWordController'
[INFO ][2017-11-09 15:55:26,171][AbstractUrlHandlerMapping:341] Mapped URL path [/modify/password/list] onto handler 'modifyPassWordController'
[DEBUG][2017-11-09 15:55:26,178][AbstractBeanFactory:251] Returning cached instance of singleton bean 'modifyPassWordController'
[INFO ][2017-11-09 15:55:26,179][AbstractUrlHandlerMapping:341] Mapped URL path [/modify/password/list.*] onto handler 'modifyPassWordController'
[DEBUG][2017-11-09 15:55:26,179][AbstractBeanFactory:251] Returning cached instance of singleton bean 'modifyPassWordController'
[INFO ][2017-11-09 15:55:26,180][AbstractUrlHandlerMapping:341] Mapped URL path [/modify/password/list/] onto handler 'modifyPassWordController'
[DEBUG][2017-11-09 15:55:26,180][AbstractBeanFactory:251] Returning cached instance of singleton bean 'modifyPassWordController'
[INFO ][2017-11-09 15:55:26,181][AbstractUrlHandlerMapping:341] Mapped URL path [/modify/password/modify] onto handler 'modifyPassWordController'
[DEBUG][2017-11-09 15:55:26,182][AbstractBeanFactory:251] Returning cached instance of singleton bean 'modifyPassWordController'
[INFO ][2017-11-09 15:55:26,182][AbstractUrlHandlerMapping:341] Mapped URL path [/modify/password/modify.*] onto handler 'modifyPassWordController'
[DEBUG][2017-11-09 15:55:26,183][AbstractBeanFactory:251] Returning cached instance of singleton bean 'modifyPassWordController'
[INFO ][2017-11-09 15:55:26,183][AbstractUrlHandlerMapping:341] Mapped URL path [/modify/password/modify/] onto handler 'modifyPassWordController'
[DEBUG][2017-11-09 15:55:26,184][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,185][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/list] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,186][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,186][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/list.*] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,186][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,187][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/list/] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,187][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,187][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/delUser] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,188][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,188][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/delUser.*] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,188][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,189][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/delUser/] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,189][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,189][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/account] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,190][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,190][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/account.*] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,190][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,191][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/account/] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,191][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,192][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/adduser] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,192][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,193][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/adduser.*] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,194][AbstractBeanFactory:251] Returning cached instance of singleton bean 'permissionAssignmentController'
[INFO ][2017-11-09 15:55:26,194][AbstractUrlHandlerMapping:341] Mapped URL path [/permission/assignment/adduser/] onto handler 'permissionAssignmentController'
[DEBUG][2017-11-09 15:55:26,196][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,197][AbstractUrlHandlerMapping:341] Mapped URL path [/region/list] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,197][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,198][AbstractUrlHandlerMapping:341] Mapped URL path [/region/list.*] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,198][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,199][AbstractUrlHandlerMapping:341] Mapped URL path [/region/list/] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,199][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,199][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/activation/{date}/{userType}/{userStatus}] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,199][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,200][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/activation/{date}/{userType}/{userStatus}.*] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,200][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,200][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/activation/{date}/{userType}/{userStatus}/] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,200][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,200][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/active/{date}/{userType}/{userStatus}] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,201][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,201][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/active/{date}/{userType}/{userStatus}.*] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,205][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,206][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/active/{date}/{userType}/{userStatus}/] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,206][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,207][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/table/dev/{date}/{userType}/{userStatus}/{country}] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,207][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,207][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/table/dev/{date}/{userType}/{userStatus}/{country}.*] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,208][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,208][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/table/dev/{date}/{userType}/{userStatus}/{country}/] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,208][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,208][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/active/table/{date}/{userType}/{userStatus}] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,209][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,209][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/active/table/{date}/{userType}/{userStatus}.*] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,210][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,210][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/active/table/{date}/{userType}/{userStatus}/] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,210][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,210][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/activation/table/{date}/{userType}/{userStatus}] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,211][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,211][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/activation/table/{date}/{userType}/{userStatus}.*] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,211][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,211][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/activation/table/{date}/{userType}/{userStatus}/] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,212][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,212][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/table/dev/activation/{date}/{userType}/{userStatus}/{country}] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,212][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,212][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/table/dev/activation/{date}/{userType}/{userStatus}/{country}.*] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,212][AbstractBeanFactory:251] Returning cached instance of singleton bean 'regionController'
[INFO ][2017-11-09 15:55:26,213][AbstractUrlHandlerMapping:341] Mapped URL path [/region/Map/table/dev/activation/{date}/{userType}/{userStatus}/{country}/] onto handler 'regionController'
[DEBUG][2017-11-09 15:55:26,214][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,215][AbstractUrlHandlerMapping:341] Mapped URL path [/report/list] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,215][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,216][AbstractUrlHandlerMapping:341] Mapped URL path [/report/list.*] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,216][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,217][AbstractUrlHandlerMapping:341] Mapped URL path [/report/list/] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,217][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,218][AbstractUrlHandlerMapping:341] Mapped URL path [/report/download] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,218][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,218][AbstractUrlHandlerMapping:341] Mapped URL path [/report/download.*] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,219][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,219][AbstractUrlHandlerMapping:341] Mapped URL path [/report/download/] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,219][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,220][AbstractUrlHandlerMapping:341] Mapped URL path [/report/queryCondition] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,220][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,220][AbstractUrlHandlerMapping:341] Mapped URL path [/report/queryCondition.*] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,221][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,221][AbstractUrlHandlerMapping:341] Mapped URL path [/report/queryCondition/] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,221][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,221][AbstractUrlHandlerMapping:341] Mapped URL path [/report/searchReportInfo] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,222][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,222][AbstractUrlHandlerMapping:341] Mapped URL path [/report/searchReportInfo.*] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,222][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,222][AbstractUrlHandlerMapping:341] Mapped URL path [/report/searchReportInfo/] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,223][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,223][AbstractUrlHandlerMapping:341] Mapped URL path [/report/queryReport] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,223][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,224][AbstractUrlHandlerMapping:341] Mapped URL path [/report/queryReport.*] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,224][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,224][AbstractUrlHandlerMapping:341] Mapped URL path [/report/queryReport/] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,224][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,225][AbstractUrlHandlerMapping:341] Mapped URL path [/report/getCountry] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,225][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,226][AbstractUrlHandlerMapping:341] Mapped URL path [/report/getCountry.*] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,226][AbstractBeanFactory:251] Returning cached instance of singleton bean 'reportStatisticsController'
[INFO ][2017-11-09 15:55:26,227][AbstractUrlHandlerMapping:341] Mapped URL path [/report/getCountry/] onto handler 'reportStatisticsController'
[DEBUG][2017-11-09 15:55:26,227][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'userController': no URL paths identified
[DEBUG][2017-11-09 15:55:26,229][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtAccountManageController'
[INFO ][2017-11-09 15:55:26,229][AbstractUrlHandlerMapping:341] Mapped URL path [/accountManage/list] onto handler 'wtAccountManageController'
[DEBUG][2017-11-09 15:55:26,230][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtAccountManageController'
[INFO ][2017-11-09 15:55:26,230][AbstractUrlHandlerMapping:341] Mapped URL path [/accountManage/list.*] onto handler 'wtAccountManageController'
[DEBUG][2017-11-09 15:55:26,231][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtAccountManageController'
[INFO ][2017-11-09 15:55:26,232][AbstractUrlHandlerMapping:341] Mapped URL path [/accountManage/list/] onto handler 'wtAccountManageController'
[DEBUG][2017-11-09 15:55:26,232][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtAccountManageController'
[INFO ][2017-11-09 15:55:26,232][AbstractUrlHandlerMapping:341] Mapped URL path [/accountManage/queryAll] onto handler 'wtAccountManageController'
[DEBUG][2017-11-09 15:55:26,233][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtAccountManageController'
[INFO ][2017-11-09 15:55:26,233][AbstractUrlHandlerMapping:341] Mapped URL path [/accountManage/queryAll.*] onto handler 'wtAccountManageController'
[DEBUG][2017-11-09 15:55:26,233][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtAccountManageController'
[INFO ][2017-11-09 15:55:26,234][AbstractUrlHandlerMapping:341] Mapped URL path [/accountManage/queryAll/] onto handler 'wtAccountManageController'
[DEBUG][2017-11-09 15:55:26,234][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtDeviceActivationController'
[INFO ][2017-11-09 15:55:26,235][AbstractUrlHandlerMapping:341] Mapped URL path [/device/activationw/getChartData/device/{date}] onto handler 'wtDeviceActivationController'
[DEBUG][2017-11-09 15:55:26,235][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtDeviceActivationController'
[INFO ][2017-11-09 15:55:26,236][AbstractUrlHandlerMapping:341] Mapped URL path [/device/activationw/getChartData/device/{date}.*] onto handler 'wtDeviceActivationController'
[DEBUG][2017-11-09 15:55:26,236][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtDeviceActivationController'
[INFO ][2017-11-09 15:55:26,237][AbstractUrlHandlerMapping:341] Mapped URL path [/device/activationw/getChartData/device/{date}/] onto handler 'wtDeviceActivationController'
[DEBUG][2017-11-09 15:55:26,238][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,238][AbstractUrlHandlerMapping:341] Mapped URL path [/version/data] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,238][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,239][AbstractUrlHandlerMapping:341] Mapped URL path [/version/data.*] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,239][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,239][AbstractUrlHandlerMapping:341] Mapped URL path [/version/data/] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,239][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,240][AbstractUrlHandlerMapping:341] Mapped URL path [/version/list] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,240][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,240][AbstractUrlHandlerMapping:341] Mapped URL path [/version/list.*] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,240][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,241][AbstractUrlHandlerMapping:341] Mapped URL path [/version/list/] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,241][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,241][AbstractUrlHandlerMapping:341] Mapped URL path [/version/departData] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,241][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,242][AbstractUrlHandlerMapping:341] Mapped URL path [/version/departData.*] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,242][AbstractBeanFactory:251] Returning cached instance of singleton bean 'wtVersionController'
[INFO ][2017-11-09 15:55:26,242][AbstractUrlHandlerMapping:341] Mapped URL path [/version/departData/] onto handler 'wtVersionController'
[DEBUG][2017-11-09 15:55:26,243][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor': no URL paths identified
[DEBUG][2017-11-09 15:55:26,243][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor': no URL paths identified
[DEBUG][2017-11-09 15:55:26,243][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.context.annotation.internalRequiredAnnotationProcessor': no URL paths identified
[DEBUG][2017-11-09 15:55:26,244][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.context.annotation.internalCommonAnnotationProcessor': no URL paths identified
[DEBUG][2017-11-09 15:55:26,244][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.context.event.internalEventListenerProcessor': no URL paths identified
[DEBUG][2017-11-09 15:55:26,244][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.context.event.internalEventListenerFactory': no URL paths identified
[DEBUG][2017-11-09 15:55:26,245][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'mvcContentNegotiationManager': no URL paths identified
[DEBUG][2017-11-09 15:55:26,245][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping': no URL paths identified
[DEBUG][2017-11-09 15:55:26,245][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'mvcCorsConfigurations': no URL paths identified
[DEBUG][2017-11-09 15:55:26,246][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,246][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter': no URL paths identified
[DEBUG][2017-11-09 15:55:26,246][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'mvcUriComponentsContributor': no URL paths identified
[DEBUG][2017-11-09 15:55:26,246][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,247][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,247][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,247][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,248][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping': no URL paths identified
[DEBUG][2017-11-09 15:55:26,248][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter': no URL paths identified
[DEBUG][2017-11-09 15:55:26,249][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter': no URL paths identified
[DEBUG][2017-11-09 15:55:26,249][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.view.InternalResourceViewResolver#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,249][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'multipartResolver': no URL paths identified
[DEBUG][2017-11-09 15:55:26,250][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,250][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,251][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'mvcResourceUrlProvider': no URL paths identified
[DEBUG][2017-11-09 15:55:26,252][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#1': no URL paths identified
[DEBUG][2017-11-09 15:55:26,252][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,253][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'mvcPathMatcher': no URL paths identified
[DEBUG][2017-11-09 15:55:26,253][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'mvcUrlPathHelper': no URL paths identified
[DEBUG][2017-11-09 15:55:26,253][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0': no URL paths identified
[DEBUG][2017-11-09 15:55:26,254][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1': no URL paths identified
[DEBUG][2017-11-09 15:55:26,254][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#1': no URL paths identified
[DEBUG][2017-11-09 15:55:26,254][AbstractDetectingUrlHandlerMapping:86] Rejected bean name 'org.springframework.aop.config.internalAutoProxyCreator': no URL paths identified
